IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Official,Bangladesh,,BDT,16/10/2024,119.48109,Trading Economics
Official,Bangladesh,,BDT,17/10/2024,119.475,Trading Economics
Official,Bangladesh,,BDT,18/10/2024,119.5142,Trading Economics
Official,Bangladesh,,BDT,19/10/2024,119,Trading Economics
Official,Bangladesh,,BDT,21/10/2024,119.49503,Trading Economics
Official,Bangladesh,,BDT,22/10/2024,119.511,Trading Economics
Official,Bangladesh,,BDT,23/10/2024,119.47401,Trading Economics
Official,Bangladesh,,BDT,24/10/2024,119.51287,Trading Economics
Official,Bangladesh,,BDT,25/10/2024,119.753,Trading Economics
Official,Bangladesh,,BDT,26/10/2024,119,Trading Economics
Official,Bangladesh,,BDT,28/10/2024,119.43,Trading Economics
Official,Bangladesh,,BDT,29/10/2024,119.517,Trading Economics
Official,Bangladesh,,BDT,30/10/2024,119.6024,Trading Economics
Official,Bangladesh,,BDT,31/10/2024,119.427,Trading Economics
Official,Bangladesh,,BDT,01/11/2024,119.5196,Trading Economics
Official,Bangladesh,,BDT,04/11/2024,119.57897,Trading Economics
Official,Bangladesh,,BDT,05/11/2024,119.529,Trading Economics
Official,Bangladesh,,BDT,06/11/2024,119.50041,Trading Economics
Official,Bangladesh,,BDT,07/11/2024,119.46886,Trading Economics
Official,Bangladesh,,BDT,08/11/2024,119.55725,Trading Economics
Official,Bangladesh,,BDT,09/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,11/11/2024,119.52087,Trading Economics
Official,Bangladesh,,BDT,12/11/2024,119.57259,Trading Economics
Official,Bangladesh,,BDT,13/11/2024,119.5827,Trading Economics
Official,Bangladesh,,BDT,14/11/2024,119.485,Trading Economics
Official,Bangladesh,,BDT,15/11/2024,119.58033,Trading Economics
Official,Bangladesh,,BDT,18/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,19/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,20/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,21/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,22/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,25/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,26/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,27/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,28/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,29/11/2024,119,Trading Economics
Official,Bangladesh,,BDT,01/12/2024,119.27238,Trading Economics
Official,Bangladesh,,BDT,02/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,03/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,04/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,05/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,06/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,07/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,08/12/2024,119.635,Trading Economics
Official,Bangladesh,,BDT,09/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,10/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,11/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,12/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,13/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,14/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,15/12/2024,119.29574,Trading Economics
Official,Bangladesh,,BDT,16/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,17/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,18/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,19/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,20/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,21/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,22/12/2024,119.02046,Trading Economics
Official,Bangladesh,,BDT,23/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,24/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,25/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,26/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,27/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,28/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,29/12/2024,119.66624,Trading Economics
Official,Bangladesh,,BDT,30/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,31/12/2024,119,Trading Economics
Official,Bangladesh,,BDT,01/01/2025,119,Trading Economics
Official,Bangladesh,,BDT,02/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,03/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,04/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,05/01/2025,121.29527,Trading Economics
Official,Bangladesh,,BDT,06/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,07/01/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,08/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,09/01/2025,121.99,Trading Economics
Official,Bangladesh,,BDT,10/01/2025,121.99,Trading Economics
Official,Bangladesh,,BDT,11/01/2025,121.99,Trading Economics
Official,Bangladesh,,BDT,12/01/2025,122.52718,Trading Economics
Official,Bangladesh,,BDT,13/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,14/01/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,15/01/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,16/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,17/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,19/01/2025,121.49823,Trading Economics
Official,Bangladesh,,BDT,20/01/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,21/01/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,22/01/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,23/01/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,24/01/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,26/01/2025,121.72672,Trading Economics
Official,Bangladesh,,BDT,27/01/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,28/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,29/01/2025,121,Trading Economics
Official,Bangladesh,,BDT,30/01/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,31/01/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,02/02/2025,123.86686,Trading Economics
Official,Bangladesh,,BDT,03/02/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,04/02/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,05/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,06/02/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,07/02/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,09/02/2025,122.50012,Trading Economics
Official,Bangladesh,,BDT,10/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,11/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,12/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,13/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,14/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,16/02/2025,121.15064,Trading Economics
Official,Bangladesh,,BDT,17/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,18/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,19/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,20/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,21/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,23/02/2025,121.54221,Trading Economics
Official,Bangladesh,,BDT,24/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,25/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,26/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,27/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,28/02/2025,121,Trading Economics
Official,Bangladesh,,BDT,02/03/2025,121.7207,Trading Economics
Official,Bangladesh,,BDT,03/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,04/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,05/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,06/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,07/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,09/03/2025,121.64444,Trading Economics
Official,Bangladesh,,BDT,10/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,11/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,12/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,13/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,14/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,16/03/2025,121.21767,Trading Economics
Official,Bangladesh,,BDT,17/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,18/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,19/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,20/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,21/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,23/03/2025,121.20432,Trading Economics
Official,Bangladesh,,BDT,24/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,25/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,26/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,27/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,28/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,30/03/2025,120.24799,Trading Economics
Official,Bangladesh,,BDT,31/03/2025,121,Trading Economics
Official,Bangladesh,,BDT,01/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,02/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,03/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,04/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,06/04/2025,122.25314,Trading Economics
Official,Bangladesh,,BDT,07/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,08/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,09/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,10/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,11/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,13/04/2025,121.45927,Trading Economics
Official,Bangladesh,,BDT,14/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,15/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,16/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,17/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,18/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,21/04/2025,121,Trading Economics
Official,Bangladesh,,BDT,22/04/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,23/04/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,24/04/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,25/04/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,28/04/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,29/04/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,30/04/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,01/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,02/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,05/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,06/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,07/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,08/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,09/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,12/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,13/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,14/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,15/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,16/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,17/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,19/05/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,20/05/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,21/05/2025,121.8,Trading Economics
Official,Bangladesh,,BDT,22/05/2025,121.8,Trading Economics
Official,Bangladesh,,BDT,23/05/2025,121.8,Trading Economics
Official,Bangladesh,,BDT,24/05/2025,121.85,Trading Economics
Official,Bangladesh,,BDT,26/05/2025,122,Trading Economics
Official,Bangladesh,,BDT,27/05/2025,122.1,Trading Economics
Official,Bangladesh,,BDT,28/05/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,29/05/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,30/05/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,02/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,03/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,04/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,05/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,06/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,09/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,10/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,11/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,12/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,13/06/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,16/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,17/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,18/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,19/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,20/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,23/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,24/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,25/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,26/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,27/06/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,30/06/2025,122.725,Trading Economics
Official,Bangladesh,,BDT,01/07/2025,122.725,Trading Economics
Official,Bangladesh,,BDT,02/07/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,03/07/2025,122.675,Trading Economics
Official,Bangladesh,,BDT,04/07/2025,122.675,Trading Economics
Official,Bangladesh,,BDT,07/07/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,08/07/2025,122,Trading Economics
Official,Bangladesh,,BDT,09/07/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,10/07/2025,121.6,Trading Economics
Official,Bangladesh,,BDT,11/07/2025,121.6,Trading Economics
Official,Bangladesh,,BDT,14/07/2025,121,Trading Economics
Official,Bangladesh,,BDT,15/07/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,16/07/2025,121.3,Trading Economics
Official,Bangladesh,,BDT,17/07/2025,121.4,Trading Economics
Official,Bangladesh,,BDT,18/07/2025,121.4,Trading Economics
Official,Bangladesh,,BDT,21/07/2025,121.625,Trading Economics
Official,Bangladesh,,BDT,22/07/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,23/07/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,24/07/2025,122.25,Trading Economics
Official,Bangladesh,,BDT,25/07/2025,122.25,Trading Economics
Official,Bangladesh,,BDT,28/07/2025,122.5,Trading Economics
Official,Bangladesh,,BDT,29/07/2025,122.85,Trading Economics
Official,Bangladesh,,BDT,30/07/2025,122.6,Trading Economics
Official,Bangladesh,,BDT,31/07/2025,122.25,Trading Economics
Official,Bangladesh,,BDT,01/08/2025,122.25,Trading Economics
Official,Bangladesh,,BDT,04/08/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,05/08/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,06/08/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,07/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,08/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,11/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,12/08/2025,121.625,Trading Economics
Official,Bangladesh,,BDT,13/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,14/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,15/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,18/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,19/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,20/08/2025,121.5,Trading Economics
Official,Bangladesh,,BDT,21/08/2025,121.6,Trading Economics
Official,Bangladesh,,BDT,22/08/2025,121.6,Trading Economics
Official,Bangladesh,,BDT,25/08/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,26/08/2025,121.925,Trading Economics
Official,Bangladesh,,BDT,27/08/2025,121.725,Trading Economics
Official,Bangladesh,,BDT,28/08/2025,121.6,Trading Economics
Official,Bangladesh,,BDT,29/08/2025,121.6,Trading Economics
Official,Bangladesh,,BDT,01/09/2025,121.6,Trading Economics
Official,Bangladesh,,BDT,02/09/2025,121.65,Trading Economics
Official,Bangladesh,,BDT,03/09/2025,121.775,Trading Economics
Official,Bangladesh,,BDT,04/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,05/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,08/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,09/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,10/09/2025,121.725,Trading Economics
Official,Bangladesh,,BDT,11/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,12/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,15/09/2025,121.725,Trading Economics
Official,Bangladesh,,BDT,16/09/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,17/09/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,18/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,19/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,22/09/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,23/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,24/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,25/09/2025,121.775,Trading Economics
Official,Bangladesh,,BDT,26/09/2025,121.775,Trading Economics
Official,Bangladesh,,BDT,29/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,30/09/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,01/10/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,02/10/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,03/10/2025,121.7,Trading Economics
Official,Bangladesh,,BDT,06/10/2025,121.785,Trading Economics
Official,Bangladesh,,BDT,07/10/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,08/10/2025,121.785,Trading Economics
Official,Bangladesh,,BDT,09/10/2025,121.785,Trading Economics
Official,Bangladesh,,BDT,10/10/2025,121.785,Trading Economics
Official,Bangladesh,,BDT,13/10/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,14/10/2025,121.815,Trading Economics
Official,Bangladesh,,BDT,15/10/2025,121.75,Trading Economics
Official,Bangladesh,,BDT,16/10/2025,121.8,Trading Economics
Official,Bangladesh,,BDT,17/10/2025,121.8,Trading Economics
Official,Bangladesh,,BDT,20/10/2025,121.905,Trading Economics
Official,Bangladesh,,BDT,21/10/2025,122.025,Trading Economics
Official,Bangladesh,,BDT,22/10/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,23/10/2025,122.525,Trading Economics
Official,Bangladesh,,BDT,24/10/2025,122.525,Trading Economics
Official,Bangladesh,,BDT,27/10/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,28/10/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,29/10/2025,122.25,Trading Economics
Official,Bangladesh,,BDT,30/10/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,31/10/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,03/11/2025,122.05,Trading Economics
Official,Bangladesh,,BDT,04/11/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,05/11/2025,121.9,Trading Economics
Official,Bangladesh,,BDT,06/11/2025,122.05,Trading Economics
Official,Bangladesh,,BDT,07/11/2025,122.05,Trading Economics
Official,Bangladesh,,BDT,10/11/2025,122.1,Trading Economics
Official,Bangladesh,,BDT,11/11/2025,122.1,Trading Economics
Official,Bangladesh,,BDT,12/11/2025,122.1,Trading Economics
Official,Bangladesh,,BDT,13/11/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,14/11/2025,122.2,Trading Economics
Official,Bangladesh,,BDT,17/11/2025,122.25,Trading Economics
Official,Bangladesh,,BDT,18/11/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,19/11/2025,122.3,Trading Economics
Official,Bangladesh,,BDT,20/11/2025,122.6,Trading Economics
Official,Bangladesh,,BDT,21/11/2025,122.6,Trading Economics
Official,Bangladesh,,BDT,24/11/2025,122.3,Trading Economics
